Order ID,Order Date,Customer ID,Customer Name,Segment,Country,City,State,Product ID,Category,Sub-Category,Product Name,Quantity
CA-2014-140963,11-06-2014,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,5
CA-2014-140963,11-06-2014,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,5
CA-2013-113243,11-06-2013,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,FUR-TA-10004256,Furniture,Tables,Bretford ?Just In Time? Height-Adjustable Multi-Task Work Tables,4
CA-2012-143602,25-04-2012,JS-15595,Jill Stevenson,Corporate,United States,Los Angeles,California,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,3
CA-2014-106964,18-12-2014,HR-14770,Hallie Redmond,Home Office,United States,Los Angeles,California,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,2
CA-2011-146969,29-09-2011,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,2
US-2011-167738,24-12-2011,JC-16105,Julie Creighton,Corporate,United States,Los Angeles,California,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",6
CA-2013-100468,25-11-2013,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",2
CA-2014-161809,21-01-2014,TH-21100,Thea Hendricks,Consumer,United States,Los Angeles,California,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,3
CA-2012-131597,14-09-2012,SP-20620,Stefania Perrino,Corporate,United States,Los Angeles,California,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,3
US-2013-139710,10-06-2013,GM-14680,Greg Matthias,Consumer,United States,Los Angeles,California,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,3
CA-2014-108574,08-10-2014,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,7
CA-2014-108574,08-10-2014,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",10
CA-2011-151295,12-11-2011,JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,3
CA-2014-163902,03-03-2014,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,3
CA-2013-137204,29-04-2013,BO-11350,Bill Overfelt,Corporate,United States,Los Angeles,California,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",2
US-2012-139759,25-08-2012,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",1
CA-2014-113670,16-10-2014,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,3
CA-2013-135265,08-07-2013,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",4
CA-2013-135265,08-07-2013,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,5
CA-2011-125829,04-11-2011,WB-21850,William Brown,Consumer,United States,Los Angeles,California,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,7
CA-2011-125829,04-11-2011,WB-21850,William Brown,Consumer,United States,Los Angeles,California,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",4
CA-2011-125829,04-11-2011,WB-21850,William Brown,Consumer,United States,Los Angeles,California,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,3
CA-2011-125829,04-11-2011,WB-21850,William Brown,Consumer,United States,Los Angeles,California,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,4
CA-2012-115945,25-06-2012,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",3
US-2011-138247,24-12-2011,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,7
US-2011-138247,24-12-2011,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,3
CA-2014-107125,28-11-2014,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,7
CA-2013-129238,31-01-2013,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,1
CA-2014-108539,22-03-2014,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,OFF-BI-10003981,Office Supplies,Binders,Avery Durable Plastic 1" Binders,3
CA-2014-108539,22-03-2014,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,2
CA-2013-136021,15-08-2013,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,6
CA-2014-164707,19-02-2014,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,3
US-2013-143280,22-02-2013,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,5
US-2013-163258,30-12-2013,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3
CA-2013-148096,17-08-2013,AO-10810,Anthony O'Donnell,Corporate,United States,Los Angeles,California,FUR-TA-10004152,Furniture,Tables,Barricks 18" x 48" Non-Folding Utility Table with Bottom Storage Shelf,2
CA-2013-123512,18-06-2013,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",2
CA-2011-133158,19-08-2011,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,2
CA-2012-106257,13-04-2012,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,FUR-TA-10002530,Furniture,Tables,Iceberg OfficeWorks 42" Round Tables,2
CA-2012-106257,13-04-2012,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,2
CA-2012-113040,27-08-2012,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,1
CA-2013-169663,11-03-2013,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,3
CA-2012-149846,22-05-2012,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,7
CA-2012-149846,22-05-2012,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,6
CA-2012-102316,29-02-2012,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,2
CA-2012-102316,29-02-2012,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,3
CA-2012-149097,20-10-2012,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",3
CA-2014-133718,24-07-2014,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3
CA-2013-107104,27-11-2013,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,8
CA-2013-161746,22-10-2013,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,3
CA-2012-141593,14-12-2012,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,2
CA-2012-141593,14-12-2012,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",3
CA-2012-141593,14-12-2012,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",2
CA-2013-162733,12-05-2013,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,1
CA-2014-110478,05-03-2014,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,OFF-AR-10001573,Office Supplies,Art,American Pencil,4
CA-2014-110478,05-03-2014,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",1
CA-2014-140963,11-06-2014,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,2
CA-2013-113243,11-06-2013,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,OFF-LA-10001297,Office Supplies,Labels,Avery 473,2
CA-2013-113243,11-06-2013,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,5
CA-2013-112942,13-02-2013,RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,3
CA-2011-146969,29-09-2011,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,2
CA-2011-146969,29-09-2011,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,4
CA-2011-146969,29-09-2011,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,1
CA-2011-146969,29-09-2011,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",1
CA-2014-100013,07-11-2014,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,OFF-EN-10001219,Office Supplies,Envelopes,#10- 4 1/8" x 9 1/2" Security-Tint Envelopes,2
CA-2014-100013,07-11-2014,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,1
CA-2014-100013,07-11-2014,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,2
US-2011-167738,24-12-2011,JC-16105,Julie Creighton,Corporate,United States,Los Angeles,California,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1
CA-2013-100468,25-11-2013,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",2
CA-2014-108574,08-10-2014,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,9
CA-2011-151295,12-11-2011,JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,2
CA-2014-163902,03-03-2014,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,6
CA-2012-162369,15-08-2012,TT-21265,Tim Taslimi,Corporate,United States,Los Angeles,California,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,2
US-2012-139759,25-08-2012,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,4
CA-2013-125206,03-01-2013,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,2
CA-2011-146528,25-07-2011,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,1
CA-2011-146528,25-07-2011,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,4
CA-2014-113670,16-10-2014,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,5
CA-2013-144218,01-11-2013,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",7
US-2012-119312,02-10-2012,CS-12400,Christopher Schild,Home Office,United States,Los Angeles,California,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,14
CA-2014-134838,20-02-2014,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,OFF-AR-10000634,Office Supplies,Art,Newell 320,3
CA-2014-134838,20-02-2014,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,3
CA-2013-135265,08-07-2013,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,1
CA-2013-148593,17-06-2013,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",5
CA-2011-125829,04-11-2011,WB-21850,William Brown,Consumer,United States,Los Angeles,California,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,3
CA-2012-115945,25-06-2012,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,OFF-AR-10004062,Office Supplies,Art,Staples,2
CA-2012-115945,25-06-2012,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,3
US-2011-138247,24-12-2011,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,2
US-2011-138247,24-12-2011,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,3
US-2011-138247,24-12-2011,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,1
US-2011-138247,24-12-2011,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",1
US-2013-100405,27-08-2013,TS-21430,Tom Stivers,Corporate,United States,Los Angeles,California,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,2
CA-2014-168228,28-04-2014,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",4
CA-2014-168228,28-04-2014,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3
CA-2014-168228,28-04-2014,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,2
CA-2014-107125,28-11-2014,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,3
CA-2013-129238,31-01-2013,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,OFF-PA-10002764,Office Supplies,Paper,Staples,5
CA-2014-161333,03-02-2014,JL-15835,John Lee,Consumer,United States,Los Angeles,California,FUR-FU-10003039,Furniture,Furnishings,Howard Miller 11-1/2" Diameter Grantwood Wall Clock,2
CA-2014-161333,03-02-2014,JL-15835,John Lee,Consumer,United States,Los Angeles,California,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",4
CA-2014-161333,03-02-2014,JL-15835,John Lee,Consumer,United States,Los Angeles,California,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,4
CA-2014-108539,22-03-2014,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,4
CA-2013-136021,15-08-2013,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,3
CA-2014-164707,19-02-2014,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,3
CA-2014-164707,19-02-2014,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,OFF-LA-10004345,Office Supplies,Labels,Avery 493,2
US-2013-143280,22-02-2013,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,1
US-2013-143280,22-02-2013,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",3
